"CONTEXT_PARTNER_ID"|"PARTNER_PRODUCT_CODE"|"PARTNER_CAT_CODE"|"EAN"|"MANUFACTURER"|"MANUFACTURER_PART_NUMBER"|"PRODUCT_NAME"|"PRODUCT_DESCRIPTION"|"CATEGORY_LEVEL_1"|"CATEGORY_LEVEL_2"|"CATEGORY_LEVEL_3"|"COUNTRY"|"INVOICE_DATE"|"SALES_QUANTITY"|"SALES_REVENUE"|"TAX_INCLUDED"|"CURRENCY"|"CUSTOMER_COUNTRY"|"CUSTOMER_POSTCODE"|"PARTNER_CUSTOMER_CODE"|"CUSTOMER_NAME"|"CUSTOMER_ADDRESS"|"CUSTOMER_CITY"|"CUSTOMER_CODE"|"CUSTOMER_VAT_NUM"|"INVOICE_NUMBER"|"CUSTOMER_SEGMENTATION"|"VENDOR_PROGRAM_CODE"|"BUNDLE"|"TBA"
"TR3008"|"MLPF3TU/A"|"0416"|""|"APPLE"|"MLPF3TU/A"|"iPhone 13 128GB Midnight"|"iPhone 13 128GB Midnight"|"Akilli Telefon"|"IPHONE"|""|"TR"|"2025-03-19"|"1"|"28000"|"No"|"TRY"|"TR"|""|""|""|""|"ANKARA"|""|""|"20250319"|"SMB"|""|"No"|""
"TR3008"|"9711AAMM"|"4701"|""|"HONOR"|"9711AAMM"|"Honor Hediye Sirt Cantasi"|"Honor Hediye Sirt Cantasi"|"Notebook Cantalari"|"Notebook Cantalari"|""|"TR"|"2025-03-19"|"3"|".03"|"No"|"TRY"|"TR"|""|""|""|""|"TUNCELI"|""|""|"20250319"|"SMB"|""|"No"|""
"TR3008"|"5504ABRS"|"5702"|""|"HONOR"|"5504ABRS"|"HONOR x7 Lite Kulakici Kulaklik Beyaz"|"HONOR x7 Lite Kulakici Kulaklik Beyaz"|"Kablosuz Kulaklik"|"Kablosuz Kulaklik"|""|"TR"|"2025-03-19"|"1"|".01"|"No"|"TRY"|"TR"|""|""|""|""|"TUNCELI"|""|""|"20250319"|"SMB"|""|"No"|""
"TR3008"|"5301AKFF"|"0115"|""|"HONOR"|"5301AKFF"|"HONOR Pad X8a 4+64 NDL-W09"|"HONOR Pad X8a 4+64 NDL-W09"|"Tablet"|"Tablet"|""|"TR"|"2025-03-19"|"3"|"11622.48"|"No"|"TRY"|"TR"|""|""|""|""|"TUNCELI"|""|""|"20250319"|"SMB"|""|"No"|""
"TR3008"|"5301AKFF"|"0115"|""|"HONOR"|"5301AKFF"|"HONOR Pad X8a 4+64 NDL-W09"|"HONOR Pad X8a 4+64 NDL-W09"|"Tablet"|"Tablet"|""|"TR"|"2025-03-19"|"30"|"114624.9"|"No"|"TRY"|"TR"|""|""|""|""|"IZMIR"|""|""|"20250319"|"SMB"|""|"No"|""
"TR3008"|"5504ABRS"|"5702"|""|"HONOR"|"5504ABRS"|"HONOR x7 Lite Kulakici Kulaklik Beyaz"|"HONOR x7 Lite Kulakici Kulaklik Beyaz"|"Kablosuz Kulaklik"|"Kablosuz Kulaklik"|""|"TR"|"2025-03-19"|"10"|".1"|"No"|"TRY"|"TR"|""|""|""|""|"IZMIR"|""|""|"20250319"|"SMB"|""|"No"|""
"TR3008"|"9711AAMM"|"4701"|""|"HONOR"|"9711AAMM"|"Honor Hediye Sirt Cantasi"|"Honor Hediye Sirt Cantasi"|"Notebook Cantalari"|"Notebook Cantalari"|""|"TR"|"2025-03-19"|"30"|".3"|"No"|"TRY"|"TR"|""|""|""|""|"IZMIR"|""|""|"20250319"|"SMB"|""|"No"|""
"TR3008"|"MPUR3TU/A"|"0416"|""|"APPLE"|"MPUR3TU/A"|"IPHONE 14 STARLIGHT 128GB-TUR"|"IPHONE 14 STARLIGHT 128GB-TUR"|"Akilli Telefon"|"IPHONE"|""|"TR"|"2025-03-19"|"11"|"386833.26"|"No"|"TRY"|"TR"|""|""|""|""|"ISTANBUL"|""|""|"20250319"|"SMB"|""|"No"|""
"TR3008"|"MLPG3TU/A"|"0416"|""|"APPLE"|"MLPG3TU/A"|"iPhone 13 128GB Starlight"|"iPhone 13 128GB Starlight"|"Akilli Telefon"|"IPHONE"|""|"TR"|"2025-03-20"|"10"|"282333.31"|"No"|"TRY"|"TR"|""|""|""|""|"IZMIR"|""|""|"20250320"|"SMB"|""|"No"|""
"TR3008"|"MLPG3TU/A"|"0416"|""|"APPLE"|"MLPG3TU/A"|"iPhone 13 128GB Starlight"|"iPhone 13 128GB Starlight"|"Akilli Telefon"|"IPHONE"|""|"TR"|"2025-03-20"|"6"|"169666.65"|"No"|"TRY"|"TR"|""|""|""|""|"DENIZLI"|""|""|"20250320"|"SMB"|""|"No"|""
"TR3008"|"MLPG3TU/A"|"0416"|""|"APPLE"|"MLPG3TU/A"|"iPhone 13 128GB Starlight"|"iPhone 13 128GB Starlight"|"Akilli Telefon"|"IPHONE"|""|"TR"|"2025-03-20"|"3"|"84000"|"No"|"TRY"|"TR"|""|""|""|""|"KUTAHYA"|""|""|"20250320"|"SMB"|""|"No"|""
"TR3008"|"MYNE3TU/A"|"0416"|""|"APPLE"|"MYNE3TU/A"|"iPhone 16 Pro 128GB White Titanium"|"iPhone 16 Pro 128GB White Titanium"|"Akilli Telefon"|"IPHONE"|""|"TR"|"2025-03-20"|"1"|"62708.33"|"No"|"TRY"|"TR"|""|""|""|""|"ANTALYA"|""|""|"20250320"|"SMB"|""|"No"|""
